pitch_type,game_date,balls,strikes,outs_when_up,inning,at_bat_number,pitch_number,pitcher_days_since_prev_game,run_diff,runners_on,prev_release_speed,prev_release_spin_rate,prev_pitch_type_FF,prev_pitch_type_FS,prev_pitch_type_SI,prev_pitch_type_SL,stand_L,stand_R,p_throws_R
FS,2025-05-09,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,4,0.5592915776488346,-1.0213405232450612,0.12102751241917996,1.767022563733851,-0.6716308845415353,-1.3820420718710749,-1.942014912721176,False,True,False,False,True,False,True
FS,2025-05-09,-0.11941990038879732,-0.37634459355255023,-1.2534601889308965,4,0.5592915776488346,-0.3858397532259121,0.12102751241917996,1.767022563733851,-0.6716308845415353,-1.190982841705306,-1.4276876706994883,False,True,False,False,True,False,True
FF,2025-05-09,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,4,0.5592915776488346,0.24966101679323716,0.12102751241917996,1.767022563733851,-0.6716308845415353,-1.2865124567881905,-1.5430216583043517,False,True,False,False,True,False,True
FF,2025-05-09,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,4,0.5592915776488346,0.8851617868123863,0.12102751241917996,1.767022563733851,-0.6716308845415353,1.2545753044165355,0.7387210153918641,True,False,False,False,True,False,True
FF,2025-05-09,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,4,0.5592915776488346,1.5206625568315355,0.12102751241917996,1.767022563733851,-0.6716308845415353,1.0253042282176124,0.6545583757883151,True,False,False,False,True,False,True
FS,2025-05-09,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,4,0.5592915776488346,2.1561633268506846,0.12102751241917996,1.767022563733851,-0.6716308845415353,1.235469381399957,0.8166493853951501,True,False,False,False,True,False,True
FF,2025-05-09,-0.11941990038879732,-1.7573469767311387,-0.013954067362378418,4,0.6243155025494709,-1.0213405232450612,0.12102751241917996,1.767022563733851,-0.6716308845415353,0.8151390750352676,0.9070462945989619,True,False,False,False,False,True,True
FF,2025-05-09,-0.11941990038879732,-0.37634459355255023,-0.013954067362378418,4,0.6243155025494709,-0.3858397532259121,0.12102751241917996,1.767022563733851,-0.6716308845415353,0.8151390750352676,0.5361072533833203,True,False,False,False,False,True,True
FF,2025-05-09,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,4,0.6243155025494709,0.24966101679323716,0.12102751241917996,1.767022563733851,-0.6716308845415353,0.910668690118152,1.0379659562044825,True,False,False,False,False,True,True
FS,2025-05-09,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,4,0.6243155025494709,0.8851617868123863,0.12102751241917996,1.767022563733851,-0.6716308845415353,1.1972575353668053,0.8072979809947558,True,False,False,False,False,True,True
FS,2025-05-09,0.9487247641998899,1.0046577896260382,-0.013954067362378418,4,0.6243155025494709,1.5206625568315355,0.12102751241917996,1.767022563733851,-0.6716308845415353,-0.7324406893074623,-0.7013952622688622,False,True,False,False,False,True,True
FF,2025-05-09,2.0168694287885773,1.0046577896260382,-0.013954067362378418,4,0.6243155025494709,2.1561633268506846,0.12102751241917996,1.767022563733851,-0.6716308845415353,-1.8596901472854972,-1.546138793104483,False,True,False,False,False,True,True
FF,2025-05-09,2.0168694287885773,1.0046577896260382,-0.013954067362378418,4,0.6243155025494709,2.791664096869834,0.12102751241917996,1.767022563733851,-0.6716308845415353,0.9488805361513036,0.7449552849921269,True,False,False,False,False,True,True
FS,2025-05-09,-1.1875645649774846,-0.37634459355255023,1.2255520542061398,4,0.7543633523507435,-1.0213405232450612,0.12102751241917996,1.767022563733851,0.6757258688055252,-1.4202539179042293,-1.3684621094969909,False,True,False,False,True,False,True
FS,2025-05-09,-0.11941990038879732,-0.37634459355255023,1.2255520542061398,4,0.7543633523507435,-0.3858397532259121,0.12102751241917996,1.767022563733851,0.6757258688055252,-0.9999236115395371,-1.2437767174917331,False,True,False,False,True,False,True
FF,2025-05-09,-0.11941990038879732,1.0046577896260382,1.2255520542061398,4,0.7543633523507435,0.24966101679323716,0.12102751241917996,1.767022563733851,0.6757258688055252,-0.8088643813737683,-0.6203497574654447,False,True,False,False,True,False,True
FS,2025-05-09,0.9487247641998899,1.0046577896260382,1.2255520542061398,4,0.7543633523507435,0.8851617868123863,0.12102751241917996,1.767022563733851,0.6757258688055252,1.3883167655325743,1.393319323419467,True,False,False,False,True,False,True
FS,2025-05-09,0.9487247641998899,1.0046577896260382,1.2255520542061398,4,0.7543633523507435,1.5206625568315355,0.12102751241917996,1.767022563733851,0.6757258688055252,-0.7706525353406166,-0.5424213874621586,False,True,False,False,True,False,True
FF,2025-05-09,2.0168694287885773,1.0046577896260382,1.2255520542061398,4,0.7543633523507435,2.1561633268506846,0.12102751241917996,1.767022563733851,0.6757258688055252,-0.7897584583571924,-0.8915404850768802,False,True,False,False,True,False,True
FF,2025-05-09,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,5,1.0144590519532886,-1.0213405232450612,0.12102751241917996,1.767022563733851,-0.6716308845415353,0.45212653772030553,0.3615477045759596,True,False,False,False,False,True,True
SL,2025-05-09,-1.1875645649774846,1.0046577896260382,-1.2534601889308965,5,1.0144590519532886,-0.3858397532259121,0.12102751241917996,1.767022563733851,-0.6716308845415353,0.43302061470372977,0.5890985449855548,True,False,False,False,False,True,True
FF,2025-05-09,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,5,1.0144590519532886,0.24966101679323716,0.12102751241917996,1.767022563733851,-0.6716308845415353,-1.4393598409208077,1.3964364582195983,False,False,False,True,False,True,True
FS,2025-05-09,0.9487247641998899,1.0046577896260382,-1.2534601889308965,5,1.0144590519532886,0.8851617868123863,0.12102751241917996,1.767022563733851,-0.6716308845415353,0.28017323057111243,0.45506174857990284,True,False,False,False,False,True,True
FF,2025-05-09,-0.11941990038879732,-1.7573469767311387,-0.013954067362378418,5,1.079482976853925,-1.0213405232450612,0.12102751241917996,1.767022563733851,-0.6716308845415353,-0.8852880734400769,-1.3310564918954135,False,True,False,False,False,True,True
FF,2025-05-09,-0.11941990038879732,-1.7573469767311387,1.2255520542061398,5,1.144506901754561,-1.0213405232450612,0.12102751241917996,1.767022563733851,-0.6716308845415353,-1.802372378235767,1.315390953416181,False,False,False,True,True,False,True
FF,2025-05-09,0.9487247641998899,-1.7573469767311387,1.2255520542061398,5,1.144506901754561,-0.3858397532259121,0.12102751241917996,1.767022563733851,-0.6716308845415353,0.7578213059855348,1.147065674209083,True,False,False,False,True,False,True
FF,2025-05-09,-0.11941990038879732,-1.7573469767311387,-1.2534601889308965,6,1.4046026013571062,-1.0213405232450612,0.12102751241917996,1.767022563733851,-0.6716308845415353,-2.108067146500999,0.6794954541893666,False,False,False,True,True,False,True
FF,2025-05-09,-1.1875645649774846,-0.37634459355255023,-0.013954067362378418,6,1.4696265262577426,-1.0213405232450612,0.12102751241917996,1.767022563733851,-0.6716308845415353,1.0061983052010366,0.984974664602248,True,False,False,False,False,True,True
FS,2025-05-09,-1.1875645649774846,1.0046577896260382,-0.013954067362378418,6,1.4696265262577426,-0.3858397532259121,0.12102751241917996,1.767022563733851,-0.6716308845415353,0.8724568440849977,0.8945777553984362,True,False,False,False,False,True,True
FS,2025-05-09,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,6,1.4696265262577426,0.24966101679323716,0.12102751241917996,1.767022563733851,-0.6716308845415353,-0.2930044599261943,-0.9476489114792461,False,True,False,False,False,True,True
FF,2025-05-09,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,6,1.4696265262577426,0.8851617868123863,0.12102751241917996,1.767022563733851,-0.6716308845415353,-0.8470762274069226,-0.7232152058697823,False,True,False,False,False,True,True
FF,2025-05-09,0.9487247641998899,1.0046577896260382,-0.013954067362378418,6,1.4696265262577426,1.5206625568315355,0.12102751241917996,1.767022563733851,-0.6716308845415353,1.0253042282176124,0.9101634293990934,True,False,False,False,False,True,True
FF,2025-05-09,-0.11941990038879732,-1.7573469767311387,-0.013954067362378418,6,1.5346504511583787,-1.0213405232450612,0.12102751241917996,1.767022563733851,0.6946127002394569,0.8342449980518434,0.7262524761913383,True,False,False,False,True,False,True
FF,2025-05-09,-0.11941990038879732,-0.37634459355255023,-0.013954067362378418,6,1.5346504511583787,-0.3858397532259121,0.12102751241917996,1.767022563733851,0.6946127002394569,0.7960331520186891,0.9008120249986991,True,False,False,False,True,False,True
FS,2025-05-09,0.9487247641998899,-0.37634459355255023,-0.013954067362378418,6,1.5346504511583787,0.24966101679323716,0.12102751241917996,1.767022563733851,0.6946127002394569,0.6813976139192288,0.8634064073971218,True,False,False,False,True,False,True
FS,2025-05-09,2.0168694287885773,-0.37634459355255023,-0.013954067362378418,6,1.5346504511583787,0.8851617868123863,0.12102751241917996,1.767022563733851,0.6946127002394569,-0.7897584583571924,-0.8385491934746456,False,True,False,False,True,False,True
FS,2025-05-09,2.0168694287885773,1.0046577896260382,-0.013954067362378418,6,1.5346504511583787,1.5206625568315355,0.12102751241917996,1.767022563733851,0.6946127002394569,-1.05724138058927,-1.1564969430880527,False,True,False,False,True,False,True
FF,2025-05-09,-0.11941990038879732,-1.7573469767311387,-0.013954067362378418,6,1.599674376059015,-1.0213405232450612,0.12102751241917996,1.767022563733851,2.0328980481609533,1.101727920283921,1.2218769094122377,True,False,False,False,False,True,True
FF,2025-05-09,-0.11941990038879732,-0.37634459355255023,-0.013954067362378418,6,1.599674376059015,-0.3858397532259121,0.12102751241917996,1.767022563733851,2.0328980481609533,1.0061983052010366,1.2000569658113176,True,False,False,False,False,True,True
FS,2025-05-09,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,6,1.599674376059015,0.24966101679323716,0.12102751241917996,1.767022563733851,2.0328980481609533,1.1590456893336512,1.302922414215655,True,False,False,False,False,True,True
FF,2025-05-09,0.9487247641998899,1.0046577896260382,-0.013954067362378418,6,1.599674376059015,0.8851617868123863,0.12102751241917996,1.767022563733851,2.0328980481609533,-0.7515466123240381,-1.1564969430880527,False,True,False,False,False,True,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,1,-1.5864979440721625,-1.0213405232450612,0.12102751241917996,-0.13254973639276357,-0.6716308845415353,0.8342449980518434,0.3428448957751709,True,False,False,False,True,False,True
FS,2025-05-15,-0.11941990038879732,-0.37634459355255023,-1.2534601889308965,1,-1.5864979440721625,-0.3858397532259121,0.12102751241917996,-0.13254973639276357,-0.6716308845415353,-0.8852880734400769,-0.5112500394608442,False,True,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,1,-1.5864979440721625,0.24966101679323716,0.12102751241917996,-0.13254973639276357,-0.6716308845415353,-0.9426058424898069,-0.3522761646541407,False,True,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,1,-1.5864979440721625,0.8851617868123863,0.12102751241917996,-0.13254973639276357,-0.6716308845415353,1.101727920283921,0.822883654995413,True,False,False,False,True,False,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,1,-1.45645009427089,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.369210842515996,0.8665235421972532,True,False,False,False,False,True,True
FS,2025-05-15,-1.1875645649774846,1.0046577896260382,-1.2534601889308965,1,-1.45645009427089,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.42674592104223036,-0.9008918894772745,False,True,False,False,False,True,True
FS,2025-05-15,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,1,-1.45645009427089,0.24966101679323716,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.25479261389304,-1.0473972250834522,False,True,False,False,False,True,True
FS,2025-05-15,-0.11941990038879732,-1.7573469767311387,-0.013954067362378418,1,-1.3914261693702537,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.0061983052010366,0.2617993909717534,True,False,False,False,True,False,True
FF,2025-05-15,0.9487247641998899,-1.7573469767311387,-0.013954067362378418,1,-1.3914261693702537,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.6560169972411536,-0.6733410490676792,False,True,False,False,True,False,True
FF,2025-05-15,0.9487247641998899,-0.37634459355255023,-0.013954067362378418,1,-1.3914261693702537,0.24966101679323716,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,0.6622916909026503,0.6701440497889724,True,False,False,False,True,False,True
FF,2025-05-15,0.9487247641998899,1.0046577896260382,-0.013954067362378418,1,-1.3914261693702537,0.8851617868123863,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,0.910668690118152,0.6265041625871322,True,False,False,False,True,False,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,1.2255520542061398,1,-1.3264022444696175,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,0.910668690118152,0.5111701749822688,True,False,False,False,True,False,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,2,-1.001282619966436,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-1.91700791633523,0.9008120249986991,False,False,False,True,False,True,True
FS,2025-05-15,-1.1875645649774846,1.0046577896260382,-1.2534601889308965,2,-1.001282619966436,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.6560169972411536,-0.52371857866137,False,True,False,False,False,True,True
FS,2025-05-15,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,2,-1.001282619966436,0.24966101679323716,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.42674592104223036,-0.9725859898802977,False,True,False,False,False,True,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,2,-0.9362586950657998,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,0.6926266290360382,-0.6942288432743079,-1.1253255950867382,False,True,False,False,True,False,True
FS,2025-05-15,-0.11941990038879732,-1.7573469767311387,-0.013954067362378418,2,-0.8062108452645272,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,2.045098775929366,-1.1718769186887303,1.2966881446153922,False,False,False,True,False,True,True
FF,2025-05-15,0.9487247641998899,-1.7573469767311387,-0.013954067362378418,2,-0.8062108452645272,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,2.045098775929366,-1.190982841705306,-1.2188396390906815,False,True,False,False,False,True,True
FS,2025-05-15,0.9487247641998899,-0.37634459355255023,-0.013954067362378418,2,-0.8062108452645272,0.24966101679323716,0.12102751241917996,-1.0823358864560708,2.045098775929366,1.3118930734662657,0.9039291597988305,True,False,False,False,False,True,True
FF,2025-05-15,2.0168694287885773,-0.37634459355255023,-0.013954067362378418,2,-0.8062108452645272,0.8851617868123863,0.12102751241917996,-1.0823358864560708,2.045098775929366,-0.9043939964566526,-0.1839508854470428,False,True,False,False,False,True,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,1.2255520542061398,2,-0.741186920363891,-1.0213405232450612,0.12102751241917996,-1.5572289614877244,0.6256184013170403,-0.5222755361251148,-1.1502626734877899,False,True,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,-0.37634459355255023,1.2255520542061398,2,-0.741186920363891,-0.3858397532259121,0.12102751241917996,-1.5572289614877244,0.6256184013170403,-0.3121103829427701,-1.17208261708871,False,True,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,1.2255520542061398,2,-0.741186920363891,0.24966101679323716,0.12102751241917996,-1.5572289614877244,0.6256184013170403,1.1208338433004967,1.224994044212369,True,False,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,1.2255520542061398,2,-0.741186920363891,0.8851617868123863,0.12102751241917996,-1.5572289614877244,0.6256184013170403,1.3118930734662657,0.7574238241926528,True,False,False,False,True,False,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,3,-0.41606729586070956,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.8279703043903467,-0.9040090242774059,False,True,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,-0.37634459355255023,-1.2534601889308965,3,-0.41606729586070956,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.5604873821582692,-0.36474470385466645,False,True,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,3,-0.41606729586070956,0.24966101679323716,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.1208338433004967,1.1096600566075057,True,False,False,False,True,False,True
FS,2025-05-15,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,3,-0.41606729586070956,0.8851617868123863,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.3883167655325743,0.3397277609750395,True,False,False,False,True,False,True
FF,2025-05-15,-1.1875645649774846,-0.37634459355255023,-0.013954067362378418,3,-0.35104337096007326,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-1.0763473036058457,1.1096600566075057,False,False,False,True,False,True,True
FS,2025-05-15,-1.1875645649774846,1.0046577896260382,-0.013954067362378418,3,-0.35104337096007326,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.35010491949942,-6.003641557292445,True,False,False,False,False,True,True
FS,2025-05-15,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,3,-0.35104337096007326,0.24966101679323716,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,0.16553769247165218,-0.5299528482616329,False,True,False,False,False,True,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,3,-0.35104337096007326,0.8851617868123863,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.2738985369096158,-0.7512694190709652,False,True,False,False,False,True,True
SL,2025-05-15,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,3,-0.35104337096007326,1.5206625568315355,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.5602700726817647,1.0161460126035624,True,False,False,False,False,True,True
FF,2025-05-15,0.9487247641998899,1.0046577896260382,-0.013954067362378418,3,-0.35104337096007326,2.1561633268506846,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-1.0190295345561156,0.9662718558014594,False,False,False,True,False,True,True
FF,2025-05-15,-1.1875645649774846,-0.37634459355255023,1.2255520542061398,3,-0.286019446059437,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-1.4775716869539595,1.3683822450184153,False,False,False,True,True,False,True
SL,2025-05-15,-1.1875645649774846,1.0046577896260382,1.2255520542061398,3,-0.286019446059437,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.0635160742507666,0.7574238241926528,True,False,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,1.2255520542061398,3,-0.286019446059437,0.24966101679323716,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-1.4011479948876535,1.3185080882163123,False,False,False,True,True,False,True
FS,2025-05-15,-0.11941990038879732,1.0046577896260382,1.2255520542061398,3,-0.286019446059437,0.8851617868123863,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.3309989964828415,1.1626513482097403,True,False,False,False,True,False,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,4,0.039100178443744395,-1.0213405232450612,0.12102751241917996,-0.6074428114244171,-0.6716308845415353,-1.1718769186887303,-0.9944059334812178,False,True,False,False,True,False,True
SL,2025-05-15,-0.11941990038879732,-0.37634459355255023,-1.2534601889308965,4,0.039100178443744395,-0.3858397532259121,0.12102751241917996,-0.6074428114244171,-0.6716308845415353,-0.6369110742245778,-0.6546382402668905,False,True,False,False,True,False,True
FF,2025-05-15,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,4,0.10412410334438067,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,0.9488805361513036,1.0254974170039568,True,False,False,False,False,True,True
FF,2025-05-15,-1.1875645649774846,1.0046577896260382,-1.2534601889308965,4,0.10412410334438067,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.2163634583833811,0.9974432038027737,True,False,False,False,False,True,True
FS,2025-05-15,-1.1875645649774846,1.0046577896260382,-1.2534601889308965,4,0.10412410334438067,0.24966101679323716,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.2163634583833811,1.1096600566075057,True,False,False,False,False,True,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,1.2255520542061398,4,0.23417195314565323,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.5795933051748476,-0.7169809362695194,False,True,False,False,True,False,True
FF,2025-05-15,-1.1875645649774846,1.0046577896260382,1.2255520542061398,4,0.23417195314565323,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.17836892182673134,-0.819846384673857,False,True,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,1.2255520542061398,4,0.23417195314565323,0.24966101679323716,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.2545753044165355,0.5890985449855548,True,False,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,1.2255520542061398,4,0.23417195314565323,0.8851617868123863,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.29278715044969,0.7356038805917327,True,False,False,False,True,False,True
FS,2025-05-15,-0.11941990038879732,1.0046577896260382,1.2255520542061398,4,0.23417195314565323,1.5206625568315355,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.4265286115657259,1.203174100611449,True,False,False,False,True,False,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,5,0.49426765274819834,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,0.6622916909026503,0.46129601818016575,True,False,False,False,False,True,True
FF,2025-05-15,-1.1875645649774846,1.0046577896260382,-1.2534601889308965,5,0.49426765274819834,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.6178051512079993,-1.2562452566922588,False,True,False,False,False,True,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,-1.2534601889308965,5,0.49426765274819834,0.24966101679323716,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.2736812274331113,0.7636580937929156,True,False,False,False,False,True,True
FS,2025-05-15,0.9487247641998899,1.0046577896260382,-1.2534601889308965,5,0.49426765274819834,0.8851617868123863,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,1.178151612350227,0.9693889906015908,True,False,False,False,False,True,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,-0.013954067362378418,5,0.5592915776488346,-1.0213405232450612,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.5413814591416933,-1.0505143598835838,False,True,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,-0.37634459355255023,-0.013954067362378418,5,0.5592915776488346,-0.3858397532259121,0.12102751241917996,-1.0823358864560708,-0.6716308845415353,-0.19747484484330985,-0.713863801469388,False,True,False,False,True,False,True
FF,2025-05-15,-1.1875645649774846,-0.37634459355255023,-0.013954067362378418,5,0.6243155025494709,-1.0213405232450612,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,1.5220582266486105,0.8104151157948872,True,False,False,False,True,False,True
FS,2025-05-15,-1.1875645649774846,1.0046577896260382,-0.013954067362378418,5,0.6243155025494709,-0.3858397532259121,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,1.5220582266486105,0.928866238199882,True,False,False,False,True,False,True
FS,2025-05-15,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,5,0.6243155025494709,0.24966101679323716,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,0.16553769247165218,-1.0910371122852924,False,True,False,False,True,False,True
FF,2025-05-15,-1.1875645649774846,-0.37634459355255023,1.2255520542061398,5,0.6893394274501072,-1.0213405232450612,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,0.12732584643849784,0.15893394256741583,False,True,False,False,False,True,True
FS,2025-05-15,-0.11941990038879732,-0.37634459355255023,1.2255520542061398,5,0.6893394274501072,-0.3858397532259121,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,1.7513293028475336,0.9569204514010651,True,False,False,False,False,True,True
FS,2025-05-15,-0.11941990038879732,1.0046577896260382,1.2255520542061398,5,0.6893394274501072,0.24966101679323716,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,0.08911400040534352,-0.551772791862553,False,True,False,False,False,True,True
FF,2025-05-15,-0.11941990038879732,-1.7573469767311387,1.2255520542061398,5,0.7543633523507435,-1.0213405232450612,0.12102751241917996,-1.5572289614877244,0.7224620560380547,1.3118930734662657,0.801063711394493,True,False,False,False,True,False,True
FS,2025-05-15,-0.11941990038879732,-0.37634459355255023,1.2255520542061398,5,0.7543633523507435,-0.3858397532259121,0.12102751241917996,-1.5572289614877244,0.7224620560380547,1.101727920283921,0.9257491033997506,True,False,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,1.2255520542061398,5,0.7543633523507435,0.24966101679323716,0.12102751241917996,-1.5572289614877244,0.7224620560380547,-0.3121103829427701,-0.841666328274777,False,True,False,False,True,False,True
FS,2025-05-15,-1.1875645649774846,-0.37634459355255023,-1.2534601889308965,6,1.0144590519532886,-1.0213405232450612,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,0.7769272290021133,0.9163976989993563,True,False,False,False,True,False,True
FS,2025-05-15,-0.11941990038879732,-0.37634459355255023,-1.2534601889308965,6,1.0144590519532886,-0.3858397532259121,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,-0.6560169972411536,-0.6016469486646561,False,True,False,False,True,False,True
FF,2025-05-15,0.9487247641998899,-0.37634459355255023,-1.2534601889308965,6,1.0144590519532886,0.24966101679323716,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,-0.8852880734400769,-1.2562452566922588,False,True,False,False,True,False,True
FF,2025-05-15,-1.1875645649774846,-0.37634459355255023,-0.013954067362378418,6,1.079482976853925,-1.0213405232450612,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,1.0061983052010366,0.7356038805917327,True,False,False,False,False,True,True
FF,2025-05-15,-1.1875645649774846,1.0046577896260382,-0.013954067362378418,6,1.079482976853925,-0.3858397532259121,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,1.235469381399957,1.1158943262077685,True,False,False,False,False,True,True
SL,2025-05-15,-1.1875645649774846,1.0046577896260382,-0.013954067362378418,6,1.079482976853925,0.24966101679323716,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,1.4456345345823045,0.9257491033997506,True,False,False,False,False,True,True
FF,2025-05-15,-0.11941990038879732,1.0046577896260382,-0.013954067362378418,6,1.079482976853925,0.8851617868123863,0.12102751241917996,-1.5572289614877244,-0.6716308845415353,-1.324724302821345,1.1283628654082944,False,False,False,True,False,True,True
FS,2025-05-15,-0.11941990038879732,-1.7573469767311387,-0.013954067362378418,6,1.144506901754561,-1.0213405232450612,0.12102751241917996,-1.5572289614877244,0.6926266290360382,1.0826219972673425,0.7979465765943615,True,False,False,False,True,False,True
FF,2025-05-15,-0.11941990038879732,-0.37634459355255023,-0.013954067362378418,6,1.144506901754561,-0.3858397532259121,0.12102751241917996,-1.5572289614877244,0.6926266290360382,-0.5222755361251148,-0.23070790744901443,False,True,False,False,True,False,True
FF,2025-05-15,-1.1875645649774846,-0.37634459355255023,1.2255520542061398,6,1.2095308266551974,-1.0213405232450612,0.12102751241917996,-1.5572289614877244,0.6926266290360382,1.178151612350227,0.4363589397791142,True,False,False,False,True,False,True
FF,2025-05-15,-1.1875645649774846,1.0046577896260382,1.2255520542061398,6,1.2095308266551974,-0.3858397532259121,0.12102751241917996,-1.5572289614877244,0.6926266290360382,1.1972575353668053,0.6109184885864749,True,False,False,False,True,False,True
