pitch_type,game_date,balls,strikes,outs_when_up,inning,at_bat_number,pitch_number,run_diff,runners_on,prev_release_speed,prev_release_spin_rate,prev_pitch_type_lag1_CH,prev_pitch_type_lag1_FF,prev_pitch_type_lag1_FS,prev_pitch_type_lag1_NoPrevPitch,prev_pitch_type_lag1_SI,prev_pitch_type_lag1_SL,prev_pitch_type_lag1_ST,prev_pitch_type_lag2_CH,prev_pitch_type_lag2_FF,prev_pitch_type_lag2_FS,prev_pitch_type_lag2_NoPrevPitch,prev_pitch_type_lag2_SI,prev_pitch_type_lag2_SL,prev_pitch_type_lag2_ST,prev_pitch_type_lag3_CH,prev_pitch_type_lag3_FF,prev_pitch_type_lag3_FS,prev_pitch_type_lag3_NoPrevPitch,prev_pitch_type_lag3_SI,prev_pitch_type_lag3_SL,prev_pitch_type_lag3_ST,stand_L,stand_R,p_throws_R
SL,2020-08-15,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,-0.2476205072334244,-0.5853722591709029,-1.0957172233761683,-0.22680588907077415,0.6151852907357983,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,-0.8752022930697375,0.07001593700214734,0.03096306563993594,-0.2476205072334244,-0.5853722591709029,-0.5268225279024006,-0.22680588907077415,0.6151852907357983,-1.4410073886362635,1.2946346759997949,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,0.1881153177455826,0.07001593700214734,0.03096306563993594,-0.2476205072334244,-0.5853722591709029,0.042072167571366934,-0.22680588907077415,0.6151852907357983,1.041814087633878,1.1344550040513675,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,1.2514329285609027,0.07001593700214734,0.03096306563993594,-0.2476205072334244,-0.5853722591709029,0.6109668630451345,-0.22680588907077415,0.6151852907357983,-1.0208376003443929,-1.2326445925198373,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
FF,2020-08-15,2.314750539376223,0.07001593700214734,0.03096306563993594,-0.2476205072334244,-0.5853722591709029,1.179861558518902,-0.22680588907077415,0.6151852907357983,1.099109967855496,4.557553919393686,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FF,2020-08-15,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,-0.2476205072334244,-0.5213079455633935,-1.0957172233761683,-1.036854154785409,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,0.1881153177455826,-1.1272284103072059,0.03096306563993594,-0.2476205072334244,-0.5213079455633935,-0.5268225279024006,-1.036854154785409,-0.7023360653864409,1.099109967855496,1.3539604804251384,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,1.2514329285609027,-1.1272284103072059,0.03096306563993594,-0.2476205072334244,-0.5213079455633935,0.042072167571366934,-1.036854154785409,-0.7023360653864409,1.099109967855496,0.9297809787839325,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
SL,2020-08-15,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,-0.2476205072334244,-0.4572436319558843,-1.0957172233761683,-1.036854154785409,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,0.1881153177455826,-1.1272284103072059,1.2577211697937636,-0.2476205072334244,-0.4572436319558843,-0.5268225279024006,-1.036854154785409,-0.7023360653864409,-1.0017389736038544,1.264971773787123,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,0.1881153177455826,0.07001593700214734,1.2577211697937636,-0.2476205072334244,-0.4572436319558843,0.042072167571366934,-1.036854154785409,-0.7023360653864409,-1.1163307340470905,-1.1881502392008296,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,1.2514329285609027,0.07001593700214734,1.2577211697937636,-0.2476205072334244,-0.4572436319558843,0.6109668630451345,-1.036854154785409,-0.7023360653864409,1.1373072213365758,1.125556133387566,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True
FS,2020-08-15,1.2514329285609027,1.2672602843115006,1.2577211697937636,-0.2476205072334244,-0.4572436319558843,1.179861558518902,-1.036854154785409,-0.7023360653864409,-1.1354293607876318,-1.843700378100875,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
FS,2020-08-15,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,0.28319116655223786,-0.20098637752584725,-1.0957172233761683,-1.036854154785409,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2020-08-15,0.1881153177455826,-1.1272284103072059,-1.1957950385138916,0.28319116655223786,-0.20098637752584725,-0.5268225279024006,-1.036854154785409,-0.7023360653864409,-1.2309224944903294,-1.7665768323479285,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,1.2514329285609027,-1.1272284103072059,-1.1957950385138916,0.28319116655223786,-0.20098637752584725,0.042072167571366934,-1.036854154785409,-0.7023360653864409,-1.19272524100925,-1.6182623212845697,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2020-08-15,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,0.28319116655223786,-0.136922063918338,-1.0957172233761683,-1.036854154785409,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,0.1881153177455826,-1.1272284103072059,0.03096306563993594,0.28319116655223786,-0.136922063918338,-0.5268225279024006,-1.036854154785409,-0.7023360653864409,-0.9826403468633159,-0.8915212170741121,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,0.1881153177455826,0.07001593700214734,0.03096306563993594,0.28319116655223786,-0.136922063918338,0.042072167571366934,-1.036854154785409,-0.7023360653864409,1.194603101558194,1.229376291131917,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,0.28319116655223786,-0.07285775031082872,-1.0957172233761683,-1.036854154785409,0.5865410144739729,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
CH,2020-08-15,0.1881153177455826,-1.1272284103072059,0.03096306563993594,0.28319116655223786,-0.07285775031082872,-0.5268225279024006,-1.036854154785409,0.5865410144739729,-0.8107527061984589,-1.6953858670375164,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,0.1881153177455826,0.07001593700214734,0.03096306563993594,0.28319116655223786,-0.07285775031082872,0.042072167571366934,-1.036854154785409,0.5865410144739729,-0.9062458399011566,-0.8974537975166466,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2020-08-15,0.1881153177455826,1.2672602843115006,0.03096306563993594,0.28319116655223786,-0.07285775031082872,0.6109668630451345,-1.036854154785409,0.5865410144739729,1.0609127143744164,1.190814518255444,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FS,2020-08-15,0.1881153177455826,1.2672602843115006,0.03096306563993594,0.28319116655223786,-0.07285775031082872,1.179861558518902,-1.036854154785409,0.5865410144739729,-0.7343581992362996,-1.5648690973017607,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
FF,2020-08-15,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,0.28319116655223786,-0.008793436703319451,-1.0957172233761683,-1.036854154785409,0.5865410144739729,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,0.1881153177455826,-1.1272284103072059,1.2577211697937636,0.28319116655223786,-0.008793436703319451,-0.5268225279024006,-1.036854154785409,0.5865410144739729,1.2328003550392734,1.0810617800685585,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,1.2514329285609027,-1.1272284103072059,1.2577211697937636,0.28319116655223786,-0.008793436703319451,0.042072167571366934,-1.036854154785409,0.5865410144739729,0.9463209539311802,0.9653764614391387,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,2.314750539376223,-1.1272284103072059,1.2577211697937636,0.28319116655223786,-0.008793436703319451,0.6109668630451345,-1.036854154785409,0.5865410144739729,-1.0781334805660137,-1.7606442519053942,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FS,2020-08-15,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,0.28319116655223786,0.05527087690418982,-1.0957172233761683,-1.036854154785409,1.8315560702097327,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
CH,2020-08-15,0.1881153177455826,-1.1272284103072059,1.2577211697937636,0.28319116655223786,0.05527087690418982,-0.5268225279024006,-1.036854154785409,1.8315560702097327,-0.868048586420077,-1.096195242341547,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,1.2514329285609027,-1.1272284103072059,1.2577211697937636,0.28319116655223786,0.05527087690418982,0.042072167571366934,-1.036854154785409,1.8315560702097327,-1.1163307340470905,-1.0635660499076083,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,1.2514329285609027,0.07001593700214734,1.2577211697937636,0.28319116655223786,0.05527087690418982,0.6109668630451345,-1.036854154785409,1.8315560702097327,0.9845182074122599,1.0158033952006806,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FS,2020-08-15,1.2514329285609027,1.2672602843115006,1.2577211697937636,0.28319116655223786,0.05527087690418982,1.179861558518902,-1.036854154785409,1.8315560702097327,1.1182085945960345,0.8615563036947875,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
FS,2020-08-15,2.314750539376223,1.2672602843115006,1.2577211697937636,0.28319116655223786,0.05527087690418982,1.7487562539926695,-1.036854154785409,1.8315560702097327,-0.7916540794579204,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
CH,2020-08-15,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,0.8140028403379,0.5037210721567547,-1.0957172233761683,0.17821824378654338,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
CH,2020-08-15,-0.8752022930697375,0.07001593700214734,-1.1957950385138916,0.8140028403379,0.5037210721567547,-0.5268225279024006,0.17821824378654338,-0.7023360653864409,-1.3264156281930273,-1.297902977387715,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2020-08-15,-0.8752022930697375,1.2672602843115006,-1.1957950385138916,0.8140028403379,0.5037210721567547,0.042072167571366934,0.17821824378654338,-0.7023360653864409,-1.4601060153768046,-0.7313415451256848,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,0.8140028403379,0.567785385764264,-1.0957172233761683,0.17821824378654338,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,-0.8752022930697375,0.07001593700214734,0.03096306563993594,0.8140028403379,0.567785385764264,-0.5268225279024006,0.17821824378654338,-0.7023360653864409,0.7362360597852435,0.867488884137322,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
CH,2020-08-15,0.1881153177455826,0.07001593700214734,0.03096306563993594,0.8140028403379,0.567785385764264,0.042072167571366934,0.17821824378654338,-0.7023360653864409,-1.2882183747119476,-1.5055432928764172,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,0.1881153177455826,1.2672602843115006,0.03096306563993594,0.8140028403379,0.567785385764264,0.6109668630451345,0.17821824378654338,-0.7023360653864409,-1.3264156281930273,-0.7135438037980818,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FF,2020-08-15,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,0.8140028403379,0.6318496993717733,-1.0957172233761683,0.17821824378654338,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
CH,2020-08-15,0.1881153177455826,-1.1272284103072059,1.2577211697937636,0.8140028403379,0.6318496993717733,-0.5268225279024006,0.17821824378654338,-0.7023360653864409,0.7553346865257847,0.9416461396690012,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,1.2514329285609027,-1.1272284103072059,1.2577211697937636,0.8140028403379,0.6318496993717733,0.042072167571366934,0.17821824378654338,-0.7023360653864409,-1.0590348538254726,-0.906352668180448,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,1.2514329285609027,0.07001593700214734,1.2577211697937636,0.8140028403379,0.6318496993717733,0.6109668630451345,0.17821824378654338,-0.7023360653864409,0.7744333132663233,0.9060506570137952,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2020-08-15,2.314750539376223,0.07001593700214734,1.2577211697937636,0.8140028403379,0.6318496993717733,1.179861558518902,0.17821824378654338,-0.7023360653864409,0.9081237004501006,0.8111293699332456,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
FF,2020-08-15,2.314750539376223,1.2672602843115006,1.2577211697937636,0.8140028403379,0.6318496993717733,1.7487562539926695,0.17821824378654338,-0.7023360653864409,0.6980388063041666,0.8882529156861921,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
CH,2020-08-15,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,0.8140028403379,0.6959140129792825,-1.0957172233761683,0.17821824378654338,0.697977500218348,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,-0.8752022930697375,0.07001593700214734,1.2577211697937636,0.8140028403379,0.6959140129792825,-0.5268225279024006,0.17821824378654338,0.697977500218348,-1.0017389736038544,-0.6779483211428756,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,-0.8752022930697375,1.2672602843115006,1.2577211697937636,0.8140028403379,0.6959140129792825,0.042072167571366934,0.17821824378654338,0.697977500218348,1.194603101558194,1.0158033952006806,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
CH,2020-08-15,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,1.3448145141235623,0.9521712674093196,-1.0957172233761683,0.17821824378654338,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
CH,2020-08-15,0.1881153177455826,-1.1272284103072059,-1.1957950385138916,1.3448145141235623,0.9521712674093196,-0.5268225279024006,0.17821824378654338,-0.7023360653864409,-1.6128950293011206,-1.434352327566005,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
SL,2020-08-15,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,1.3448145141235623,1.0162355810168289,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,0.1881153177455826,-1.1272284103072059,-1.1957950385138916,1.3448145141235623,1.0162355810168289,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,-1.6128950293011206,0.8318934014821158,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,1.3448145141235623,1.080299894624338,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,0.1881153177455826,-1.1272284103072059,0.03096306563993594,1.3448145141235623,1.080299894624338,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,-1.19272524100925,-1.9326890847388902,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
CH,2020-08-15,0.1881153177455826,0.07001593700214734,0.03096306563993594,1.3448145141235623,1.080299894624338,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,0.869926446969021,0.7132417926314288,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-15,1.2514329285609027,0.07001593700214734,0.03096306563993594,1.3448145141235623,1.080299894624338,0.6109668630451345,-0.22680588907077415,-0.7023360653864409,-1.0590348538254726,-1.0665323401288755,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FS,2020-08-15,1.2514329285609027,1.2672602843115006,0.03096306563993594,1.3448145141235623,1.080299894624338,1.179861558518902,-0.22680588907077415,-0.7023360653864409,1.30919486200143,0.9268146885626654,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2020-08-15,1.2514329285609027,1.2672602843115006,0.03096306563993594,1.3448145141235623,1.080299894624338,1.7487562539926695,-0.22680588907077415,-0.7023360653864409,-0.7916540794579204,-0.9478807312781885,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
FF,2020-08-15,2.314750539376223,1.2672602843115006,0.03096306563993594,1.3448145141235623,1.080299894624338,2.3176509494664375,-0.22680588907077415,-0.7023360653864409,1.3473921154825097,0.9327472690051998,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2020-08-15,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,1.3448145141235623,1.1443642082318473,-1.0957172233761683,-0.22680588907077415,0.48003636749635525,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,0.1881153177455826,-1.1272284103072059,0.03096306563993594,1.3448145141235623,1.1443642082318473,-0.5268225279024006,-0.22680588907077415,0.48003636749635525,1.1182085945960345,1.143353874715169,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-15,0.1881153177455826,0.07001593700214734,0.03096306563993594,1.3448145141235623,1.1443642082318473,0.042072167571366934,-0.22680588907077415,0.48003636749635525,0.8126305667474029,0.8615563036947875,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-15,0.1881153177455826,1.2672602843115006,0.03096306563993594,1.3448145141235623,1.1443642082318473,0.6109668630451345,-0.22680588907077415,0.48003636749635525,0.5261511656393096,0.5649272815680701,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FF,2020-08-15,1.2514329285609027,1.2672602843115006,0.03096306563993594,1.3448145141235623,1.1443642082318473,1.179861558518902,-0.22680588907077415,0.48003636749635525,-1.0590348538254726,-1.4966444222126156,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FF,2020-08-15,1.2514329285609027,1.2672602843115006,0.03096306563993594,1.3448145141235623,1.1443642082318473,1.7487562539926695,-0.22680588907077415,0.48003636749635525,1.099109967855496,0.9268146885626654,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FF,2020-08-20,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,-1.309243854804749,-1.546336963283542,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-20,-0.8752022930697375,0.07001593700214734,-1.1957950385138916,-1.309243854804749,-1.546336963283542,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,0.545249792379848,0.5827250228956732,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-20,-0.8752022930697375,1.2672602843115006,-1.1957950385138916,-1.309243854804749,-1.546336963283542,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,0.5643484191203892,0.6509496979848182,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-20,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,-1.309243854804749,-1.4822726496760326,-1.0957172233761683,-0.22680588907077415,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FS,2020-08-20,0.1881153177455826,-1.1272284103072059,0.03096306563993594,-1.309243854804749,-1.4822726496760326,-0.5268225279024006,-0.22680588907077415,-0.7023360653864409,0.6025456726014689,0.6806126001974899,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-20,0.1881153177455826,0.07001593700214734,0.03096306563993594,-1.309243854804749,-1.4822726496760326,0.042072167571366934,-0.22680588907077415,-0.7023360653864409,-1.3455142549335657,-1.2771389458388447,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-20,0.1881153177455826,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.4822726496760326,0.6109668630451345,-0.22680588907077415,-0.7023360653864409,0.8508278202284825,0.6420508273210167,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FS,2020-08-20,0.1881153177455826,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.4822726496760326,1.179861558518902,-0.22680588907077415,-0.7023360653864409,1.099109967855496,0.8645225939160547,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FF,2020-08-20,1.2514329285609027,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.4822726496760326,1.7487562539926695,-0.22680588907077415,-0.7023360653864409,-0.9062458399011566,-0.8588920246401732,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
FF,2020-08-20,-0.8752022930697375,-1.1272284103072059,0.03096306563993594,-1.309243854804749,-1.4182083360685234,-1.0957172233761683,-0.22680588907077415,0.6041942114012326,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
CH,2020-08-20,-0.8752022930697375,0.07001593700214734,0.03096306563993594,-1.309243854804749,-1.4182083360685234,-0.5268225279024006,-0.22680588907077415,0.6041942114012326,0.8126305667474029,0.7399384046228334,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-20,-0.8752022930697375,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.4182083360685234,0.042072167571366934,-0.22680588907077415,0.6041942114012326,-1.0017389736038544,-0.6690494504790742,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-20,-0.8752022930697375,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.4182083360685234,0.6109668630451345,-0.22680588907077415,0.6041942114012326,1.0036168341527982,0.8882529156861921,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FS,2020-08-20,-0.8752022930697375,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.4182083360685234,1.179861558518902,-0.22680588907077415,0.6041942114012326,-1.0208376003443929,-1.1673862076519594,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
FF,2020-08-20,0.1881153177455826,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.4182083360685234,1.7487562539926695,-0.22680588907077415,0.6041942114012326,-0.8107527061984589,-0.3664878479098224,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
FF,2020-08-20,0.1881153177455826,1.2672602843115006,0.03096306563993594,-1.309243854804749,-1.4182083360685234,2.3176509494664375,-0.22680588907077415,0.6041942114012326,1.194603101558194,0.9297809787839325,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
SL,2020-08-20,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,-1.309243854804749,-1.3541440224610142,-1.0957172233761683,-0.22680588907077415,0.6041942114012326,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-20,0.1881153177455826,-1.1272284103072059,1.2577211697937636,-1.309243854804749,-1.3541440224610142,-0.5268225279024006,-0.22680588907077415,0.6041942114012326,-1.2882183747119476,1.0662303289622226,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
FF,2020-08-20,0.1881153177455826,0.07001593700214734,1.2577211697937636,-1.309243854804749,-1.3541440224610142,0.042072167571366934,-0.22680588907077415,0.6041942114012326,0.6789401795636254,0.8971517863499936,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
FS,2020-08-20,-0.8752022930697375,-1.1272284103072059,1.2577211697937636,-1.309243854804749,-1.2900797088535048,-1.0957172233761683,-0.6318300219280917,0.4809678886756016,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-20,0.1881153177455826,-1.1272284103072059,1.2577211697937636,-1.309243854804749,-1.2900797088535048,-0.5268225279024006,-0.6318300219280917,0.4809678886756016,-1.1354293607876318,2.7866786572971836,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-20,0.1881153177455826,0.07001593700214734,1.2577211697937636,-1.309243854804749,-1.2900797088535048,0.042072167571366934,-0.6318300219280917,0.4809678886756016,0.869926446969021,0.9624101712178714,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True
FF,2020-08-20,0.1881153177455826,1.2672602843115006,1.2577211697937636,-1.309243854804749,-1.2900797088535048,0.6109668630451345,-0.6318300219280917,0.4809678886756016,0.927222327190639,0.799264209048177,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
FS,2020-08-20,1.2514329285609027,1.2672602843115006,1.2577211697937636,-1.309243854804749,-1.2900797088535048,1.179861558518902,-0.6318300219280917,0.4809678886756016,1.30919486200143,1.2026796791405125,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
SL,2020-08-20,-0.8752022930697375,-1.1272284103072059,-1.1957950385138916,-0.7784321810190866,-0.7775651999934307,-1.0957172233761683,0.17821824378654338,-0.7023360653864409,,,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
